SensorID,time,Temperature,Humidity,GatewayID,Battery
62211613,2022-06-01T16:56:58Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:58:00Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:58:32Z,24.7,40.0,0642184907900342,3.669
62211613,2022-06-01T16:59:34Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:00:37Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:01:40Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:02:42Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:03:45Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:04:16Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:05:19Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:06:21Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:07:24Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:08:27Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:09:29Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:10:01Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:11:03Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:12:06Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:13:09Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:14:11Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:15:14Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:15:45Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:16:48Z,24.5,40.0,0642184907900342,3.669
62211613,2022-06-01T17:17:50Z,24.5,40.0,0642184907900342,3.669
62211613,2022-06-01T17:19:56Z,24.5,40.0,0642184907900342,3.669
62211613,2022-06-01T17:20:58Z,24.5,40.0,0642184907900342,3.669
62211613,2022-06-01T17:21:30Z,24.5,40.0,0642184907900342,3.669
62211613,2022-06-01T17:22:32Z,24.5,40.0,0642184907900342,3.669
62211613,2022-06-01T17:23:35Z,24.5,40.0,0642184907900342,3.669
62211613,2022-06-01T17:24:37Z,24.5,40.0,0642184907900342,3.669
62211613,2022-06-01T17:25:40Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:26:43Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:27:14Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:28:17Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:29:19Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:30:22Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:31:25Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:32:27Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:33:30Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:34:01Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:35:04Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:36:06Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:37:09Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:38:12Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:39:14Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:39:46Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:40:48Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:41:51Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:42:54Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:43:56Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:44:59Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:45:30Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:46:33Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:47:35Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:48:38Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:49:41Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:50:43Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:51:15Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:52:17Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:53:20Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:54:23Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:55:25Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:56:28Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:56:59Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:58:02Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T17:59:04Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T18:00:07Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T18:01:10Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T18:02:12Z,24.6,40.0,0642184907900342,3.669
62211613,2022-06-01T18:02:44Z,24.5,40.0,0642184907900342,3.669
62211613,2022-06-01T18:03:46Z,24.5,40.0,0642184907900342,3.669
